id,num_orders
1018722,43
1134437,34
1364823,247
1029036,298
1373558,219
1359546,113
1120697,81
1006493,440
1072422,387
1344109,268
1143023,518
1050661,525
1482938,236
1113039,59
1353136,114
1439048,60
1095693,268
1154581,402
1030585,485
1204210,156
1061143,169
1354048,166
1442704,1929
1079999,296
1263052,1092
1237270,56
1137849,54
1124343,48
1427908,56
1239094,146
1033383,132
1468996,26
1054997,118
1436104,38
1270430,393
1490371,443
1425338,236
1156343,23
1053397,29
1023786,23
1134905,247
1079563,317
1197228,388
1204951,40
1106730,34
1369820,31
1159279,103
1177457,92
1385752,191
1430795,33
1099951,91
1072198,85
1187970,338
1065673,333
1473661,240
1223698,319
1471497,282
1339581,117
1105018,51
1150316,85
1338949,165
1312287,278
1268704,279
1203407,93
1053667,109
1187634,119
1445202,1500
1313499,216
1304477,599
1341870,60
1470509,51
1237037,56
1320649,40
1135015,91
1043208,70
1211873,27
1399254,102
1207452,38
1257870,293
1385886,705
1068568,310
1078002,22
1490242,214
1099037,245
1424254,313
1399342,32
1014602,41
1253867,67
1243712,58
1401108,105
1053371,38
1319647,106
1186069,74
1224626,374
1144512,416
1448207,185
1327143,2296
1028978,1474
1435666,586
1240466,151
1120441,338
1315750,229
1353789,946
1383467,1068
1112962,1961
1242487,135
1029543,136
1053213,256
1218496,3459
1342800,933
1472699,3727
1378869,245
1027118,261
1262290,167
1267485,286
1124304,345
1191782,185
1210850,76
1466336,286
1327394,96
1152647,1075
1078195,969
1410772,360
1229974,65
1379112,65
1264973,63
1243209,546
1083372,618
1136997,566
1499049,202
1473840,180
1279640,145
1390007,364
1094534,582
1223222,972
1371702,74
1404622,98
1082354,70
1495976,580
1453841,636
1396741,618
1077806,105
1305530,274
1168898,180
1429778,674
1011542,660
1455031,508
1377892,935
1204957,573
1364029,223
1276134,45
1109929,101
1189012,78
1267281,405
1168666,442
1290984,675
1134259,100
1079663,107
1405700,181
1242649,1750
1093705,300
1386117,1214
1396561,48
1274230,102
1287009,47
1302724,109
1481691,31
1217979,449
1336295,362
1479063,140
1050596,21
1130206,21
1102860,128
1240302,433
1328969,270
1210051,46
1071294,43
1129769,238
1183162,321
1499969,490
1437863,29
1019725,25
1111253,114
1101634,161
1414035,125
1462031,34
1301112,79
1192192,60
1116984,200
1456740,196
1343753,176
1276681,1728
1045179,870
1184984,546
1034182,74
1368923,275
1298135,203
1067326,856
1275945,933
1160660,1588
1138171,115
1165417,117
1047619,199
1460277,4294
1347100,696
1424992,2558
1070616,137
1232270,174
1030558,104
1413854,147
1304951,216
1499239,105
1164689,61
1334067,266
1285934,80
1136102,924
1158805,770
1448872,293
1494631,47
1261533,40
1127622,44
1113702,395
1402669,608
1235863,599
1471648,147
1128016,137
1176666,106
1308071,270
1424549,486
1287145,821
1394524,118
1289418,38
1175099,39
1050753,356
1497444,517
1276761,429
1271167,79
1404679,191
1433405,140
1130736,558
1453390,329
1090499,409
1111904,387
1368837,280
1484881,125
1011859,40
1318144,87
1135584,54
1444883,164
1050649,256
1357379,270
1373055,98
1311164,92
1091958,121
1196856,1567
1399625,195
1370785,813
1404655,55
1401074,45
1111497,35
1244194,201
1070647,76
1177881,22
1403116,81
1247734,32
1320512,288
1117249,484
1080975,253
1320039,19
1315854,195
1253353,225
1153574,298
1324485,32
1300373,22
1171033,54
1066172,35
1404880,75
1325435,30
1347488,110
1302221,37
1067371,319
1434903,315
1210552,146
1004925,296
1369989,226
1242929,68
1335469,24
1342647,74
1107192,45
1299678,119
1285304,200
1481481,207
1437121,89
1217125,89
1363871,110
1218607,1178
1232949,129
1277541,564
1085531,36
1004210,28
1056607,62
1395664,51
1188770,67
1232007,24
1483507,204
1176188,349
1386397,184
1063163,140
1331624,163
1039028,216
1128793,23
1006124,18
1120570,42
1073521,34
1137733,60
1243734,26
1488400,68
1085578,33
1430049,239
1391126,228
1452462,107
1164883,443
1472997,207
1181530,62
1141119,155
1258259,81
1370622,192
1264722,354
1353691,407
1348980,92
1095013,71
1476130,88
1158613,1919
1396390,380
1250001,1394
1321524,100
1172129,97
1227420,87
1014336,131
1331644,259
1024818,280
1252052,45
1469746,155
1134484,70
1385522,418
1303765,746
1230047,352
1167197,44
1223179,38
1061269,41
1206027,187
1286578,262
1173309,343
1001057,53
1489786,38
1277956,37
1294183,172
1453476,209
1126772,366
1316408,82
1373316,256
1410147,161
1056742,503
1219314,470
1016479,163
1278462,125
1402049,117
1318810,58
1232520,46
1090412,29
1449639,163
1361792,220
1041119,213
1181465,128
1477767,127
1074634,155
1493200,872
1160156,168
1092472,460
1322503,54
1430351,17
1128378,140
1275754,288
1010262,130
1169855,157
1102462,172
1270230,183
1312759,28
1473072,15
1345243,22
1004841,39
1083409,27
1329412,279
1076888,305
1255536,198
1437782,224
1367373,183
1272919,80
1120015,23
1470352,73
1229488,42
1252841,132
1387699,209
1105498,201
1484322,61
1497767,86
1169970,90
1013006,861
1079960,137
1102782,327
1304243,39
1234172,32
1037765,48
1242533,18
1457944,118
1359495,149
1258707,79
1405882,95
1413277,119
1456699,135
1241053,16
1185989,15
1330838,14
1389418,23
1115820,45
1090722,22
1431115,61
1287186,54
1259051,164
1364772,166
1287438,112
1430418,925
1212285,536
1489187,308
1462314,31
1035511,76
1299070,396
1311694,528
1440943,881
1327449,121
1231678,127
1076076,210
1148106,1644
1325663,362
1179154,1402
1382830,78
1301451,66
1175889,57
1231167,68
1272559,49
1096602,126
1070414,40
1359188,544
1436738,428
1307575,148
1412839,24
1296434,22
1364866,178
1013130,231
1144116,193
1037301,100
1462430,99
1469920,84
1350471,339
1354697,450
1371419,709
1032024,37
1281845,31
1268702,27
1128557,129
1123396,197
1029273,146
1269672,87
1295307,61
1441471,235
1237216,186
1164983,206
1219590,546
1397954,405
1140940,207
1196971,27
1437824,99
1295439,68
1306049,374
1011233,363
1074658,418
1048430,135
1338050,144
1383625,196
1300326,1273
1222463,357
1030628,1117
1098120,28
1249173,23
1434793,21
1478327,29
1011989,17
1098728,66
1101780,446
1192825,463
1395320,182
1453677,94
1001659,52
1007465,117
1099699,37
1084100,33
1325998,37
1045586,285
1001411,255
1028848,473
1149053,22
1194155,40
1307999,61
1114325,45
1391955,27
1346873,85
1458515,61
1133975,354
1125326,277
1375200,446
1004647,350
1478258,272
1037616,135
1483255,24
1386008,95
1457583,52
1375368,124
1299881,238
1151262,222
1064762,61
1356650,52
1353148,49
1074567,1123
1314973,226
1068992,997
1239782,79
1389891,69
1129388,55
1317350,72
1284526,156
1288418,130
1041821,82
1401183,39
1292957,292
1271702,470
1183331,232
1058379,25
1417011,26
1017142,161
1216650,235
1239666,245
1153751,34
1270388,26
1109049,30
1108947,112
1210194,84
1022652,145
1376126,41
1484827,111
1027189,68
1441240,302
1220382,296
1251729,99
1401191,875
1026264,494
1031580,277
1419007,36
1391582,99
1429750,74
1317412,268
1027337,432
1349762,493
1031100,215
1198249,185
1409834,208
1363459,2402
1179481,291
1423597,1030
1129631,104
1252222,89
1232423,90
1414372,158
1321337,134
1219585,28
1246961,101
1333058,450
1151245,518
1263599,289
1416825,24
1434236,25
1227664,314
1266752,356
1457613,489
1111913,79
1369393,43
1491416,67
1038031,121
1287849,108
1368918,186
1481378,34
1071420,91
1073006,60
1080022,452
1491603,427
1230288,263
1217412,183
1449114,159
1142889,48
1428256,19
1198629,50
1050828,29
1132047,102
1444841,172
1339727,216
1380337,93
1497986,84
1285104,83
1025770,635
1459130,114
1475649,456
1089842,27
1455637,26
1238935,52
1300202,38
1462333,13
1413606,59
1494072,17
1031959,154
1040232,224
1005311,111
1485835,13
1157241,14
1162155,113
1071564,144
1371096,180
1395033,18
1424836,24
1203934,14
1362060,21
1231316,27
1283484,18
1071651,33
1497563,198
1186395,178
1362405,80
1422185,1302
1003947,784
1157667,439
1311380,45
1221429,141
1408590,549
1320907,480
1244622,826
1206366,81
1466483,59
1357536,126
1414147,2441
1225625,434
1247041,1747
1272992,138
1249208,116
1281981,147
1146421,182
1134896,118
1175537,41
1260481,144
1200641,51
1218895,629
1274263,509
1053052,189
1034995,33
1184775,34
1244740,30
1458802,234
1429932,265
1112304,261
1389049,91
1296135,87
1400158,63
1227586,211
1092849,309
1240507,555
1270940,47
1419601,32
1424002,39
1086621,277
1238858,492
1454072,389
1389072,52
1307058,117
1412351,86
1292992,350
1345321,298
1484299,240
1269970,621
1378850,449
1208125,244
1018065,54
1135792,102
1153704,72
1030092,464
1109996,537
1413059,1153
1307291,146
1470695,180
1201860,230
1255519,3449
1093602,346
1395444,1655
1495479,62
1242833,60
1488573,48
1245680,45
1381660,36
1149622,152
1179762,498
1272569,407
1227336,146
1300660,23
1126164,22
1261027,71
1361680,108
1194817,64
1031378,91
1456961,89
1376318,68
1355744,331
1167614,414
1394039,575
1398643,31
1281877,26
1216771,106
1153076,297
1265246,212
1373086,35
1496602,106
1209053,64
1003446,299
1340407,287
1361224,206
1020166,693
1148498,610
1115572,252
1015892,60
1370963,117
1492892,69
1142508,196
1028341,346
1088414,386
1260188,194
1067421,104
1233592,176
1273816,2090
1098491,256
1477747,795
1374798,86
1289382,70
1096746,66
1443736,87
1431499,197
1247601,181
1163384,29
1096384,105
1349869,42
1313064,385
1450646,628
1336198,327
1289109,27
1477460,28
1430111,26
1390581,209
1148989,263
1036356,425
1402927,50
1155177,40
1384496,112
1300589,86
1390700,159
1332626,41
1427233,87
1113146,71
1130685,353
1154445,372
1040018,159
1173977,295
1435100,237
1118094,91
1497854,25
1312395,75
1373505,45
1070796,134
1344591,235
1070988,222
1113433,130
1467808,175
1440616,141
1066544,1175
1013600,173
1332724,497
1267612,34
1426137,33
1341745,17
1121620,67
1108446,20
1156744,217
1436558,443
1454563,210
1402483,164
1058135,187
1219833,226
1134765,22
1075081,30
1367594,24
1346618,38
1164512,25
1269071,88
1241572,60
1201168,326
1255856,368
1381766,169
1055474,69
1201164,54
1148456,37
1358056,47
1349508,36
1430112,113
1354895,128
1364688,67
1125362,88
1486680,132
1089351,285
1363190,112
1292208,156
1112432,17
1446385,41
1240091,79
1224590,277
1183866,89
1001235,147
1004659,186
1033617,231
1108380,19
1020071,19
1190203,22
1355554,195
1150838,82
1403569,191
1288154,712
1227739,371
1437561,221
1230082,33
1103290,90
1252304,80
1202685,305
1209418,421
1247179,632
1453728,55
1498748,51
1341061,107
1432174,1420
1436089,218
1069738,834
1337949,60
1404369,52
1394008,45
1369244,50
1265660,81
1251720,55
1384055,24
1458904,83
1214193,32
1177417,351
1157955,346
1142032,110
1348081,22
1115606,21
1211003,19
1436481,190
1118823,151
1380882,189
1478836,69
1143621,55
1183418,57
1079214,178
1126539,248
1298252,378
1227142,27
1393458,23
1002205,24
1443559,104
1472361,179
1369151,124
1160584,33
1280019,78
1230268,55
1195053,200
1180599,134
1336840,147
1262455,440
1042584,298
1318385,128
1343351,59
1143891,125
1428670,213
1013485,229
1034126,64
1166099,68
1016244,1069
1345589,233
1114402,677
1471306,102
1230498,91
1410391,75
1432815,64
1396310,166
1225379,134
1357223,24
1424801,76
1138058,38
1314140,306
1131331,432
1417511,256
1354317,23
1454730,21
1459762,154
1448364,198
1285568,286
1077953,40
1349904,27
1293562,105
1374092,93
1414429,220
1137486,30
1321867,83
1157820,68
1244775,265
1153911,231
1174376,123
1480593,1478
1282243,914
1412456,507
1070312,75
1305864,212
1426747,155
1201688,676
1234045,769
1033201,1232
1150178,114
1258210,99
1136497,187
1405719,2780
1394203,545
1359640,2255
1284694,107
1086787,90
1130883,79
1165887,112
1272696,199
1069327,128
1255481,43
1410666,267
1418313,59
1352442,706
1258929,699
1323110,219
1255321,35
1173518,33
1171371,32
1388769,401
1074286,482
1315446,542
1018008,144
1426756,135
1394245,95
1307498,213
1297279,325
1259587,562
1008085,35
1009210,33
1124731,31
1051084,237
1157826,432
1416374,293
1392013,58
1299309,140
1222583,113
1463904,460
1463942,319
1402108,299
1387994,107
1452032,96
1084546,48
1071254,26
1483489,106
1169274,58
1028510,113
1258824,197
1120442,152
1463169,93
1258110,103
1102279,1168
1242379,169
1418399,385
1201509,21
1104417,19
1394810,78
1298051,22
1499610,149
1217236,594
1345367,264
1369846,160
1048549,169
1043632,184
1198423,14
1096290,12
1173685,22
1319634,32
1235816,115
1102838,78
1302275,423
1426141,459
1439805,218
1023822,771
1475506,516
1441669,299
1048054,31
1291085,105
1302259,78
1432412,520
1411581,514
1071762,798
1160616,106
1473307,98
1107898,161
1453508,1538
1215207,283
1242328,1205
1099146,57
1102106,49
1202501,45
1452330,120
1328879,46
1255258,21
1317946,102
1191571,31
1439488,408
1096814,324
1096101,150
1167507,20
1424223,27
1249562,320
1360889,387
1118377,397
1489391,72
1143936,57
1014849,237
1072974,310
1158030,477
1286790,33
1283749,24
1454882,112
1273798,136
1092030,126
1318193,29
1249681,68
1152131,53
1165448,295
1340832,180
1305444,284
1009801,949
1043614,529
1488427,295
1027348,37
1343251,118
1238317,69
1393217,370
1211198,472
1395759,765
1405296,57
1120250,57
1284435,135
1295304,1931
1469601,349
1298616,1207
1416111,129
1292623,128
1112045,115
1127606,265
1416451,132
1118212,32
1292308,118
1092303,43
1316510,572
1059149,483
1041132,179
1024747,32
1165880,197
1215424,272
1407685,290
1368795,90
1319830,134
1140603,56
1050495,216
1442610,301
1079668,526
1348246,53
1011640,46
1174967,188
1304263,303
1318179,250
1330995,40
1249422,120
1374063,80
1164966,244
1117868,231
1207808,181
1356623,81
1292177,87
1362232,36
1318369,38
1122331,62
1474320,141
1220533,81
1432625,82
1234799,100
1145502,103
1261614,755
1137715,144
1360028,156
1181152,13
1471184,23
1238288,59
1167008,20
1336045,90
1364347,558
1256770,226
1127368,17
1495208,17
1354195,149
1150110,160
1081286,181
1322698,16
1180979,17
1319966,22
1482514,66
1102096,62
1061735,368
1055430,382
1140859,193
1473650,631
1154621,440
1437856,218
1335565,87
1164020,134
1242972,102
1376813,258
1150281,439
1467638,531
1430610,93
1421101,89
1469436,89
1454969,2328
1246779,380
1426987,1275
1498194,103
1065013,99
1138879,82
1494749,256
1414842,220
1185774,40
1009486,140
1115922,67
1009382,428
1272886,476
1443163,238
1216054,35
1085309,35
1059013,35
1222696,228
1009729,333
1124996,390
1229061,50
1128244,43
1126475,41
1309951,151
1150996,142
1164600,250
1182987,65
1069214,165
1142397,106
1184430,433
1430928,369
1468073,198
1397686,460
1314012,283
1299667,124
1243058,24
1290913,69
1261255,55
1089155,206
1235375,272
1099897,389
1068354,140
1417666,170
1245806,208
1115605,1061
1009948,216
1170506,698
1177759,36
1054214,54
1368624,52
1103978,19
1484308,73
1475609,23
1325531,272
1498562,268
1367438,123
1072330,16
1422509,16
1138980,145
1457123,198
1352466,218
1375968,17
1200756,39
1399529,46
1292602,48
1276712,21
1067118,48
1058093,39
1121260,208
1123801,347
1128131,171
1403090,1194
1494403,793
1300912,362
1164224,72
1478982,96
1143415,87
1144895,560
1293848,580
1486024,962
1075569,119
1166445,131
1091700,178
1297841,2487
1494638,375
1376394,1259
1075821,91
1013599,74
1125124,58
1178918,133
1082719,61
1093368,29
1037894,124
1449907,41
1149138,543
1148821,440
1014215,163
1470124,26
1455251,25
1007092,27
1238329,76
1223262,121
1241780,127
1198811,249
1312242,310
1048476,184
1394990,289
1154308,495
1044825,530
1104439,33
1404040,28
1329389,192
1104551,195
1200980,169
1083081,42
1217301,98
1233817,74
1458527,269
1022447,304
1125019,191
1284038,793
1039868,280
1189895,86
1104338,42
1387572,74
1427998,61
1364586,137
1447078,294
1424493,286
1153701,90
1259542,111
1149289,142
1149589,1436
1497732,238
1318349,664
1137539,70
1179084,51
1178839,48
1321675,79
1074276,73
1036452,24
1163892,93
1464167,32
1238107,274
1121434,438
1329563,214
1426628,20
1076297,18
1316569,185
1181666,213
1023747,350
1286111,58
1138868,24
1142328,41
1000213,40
1222239,60
1455577,28
1422884,65
1116729,51
1401840,266
1322160,237
1065299,157
1410494,468
1120819,361
1172141,219
1152289,29
1494678,74
1313410,42
1469544,161
1020398,282
1180290,299
1047888,128
1056647,120
1271890,163
1279914,1311
1107324,182
1079083,861
1040424,59
1375324,42
1063638,44
1226151,40
1188752,96
1243089,87
1091380,22
1457124,76
1160540,28
1229078,321
1292157,570
1283752,238
1337756,19
1019894,175
1149279,203
1366712,271
1423099,36
1296614,29
1395362,27
1018563,77
1460712,63
1333592,161
1266463,27
1021754,81
1471499,70
1211601,331
1230538,321
1173007,182
1208269,446
1419205,286
1443718,115
1413986,30
1348732,62
1437001,52
1288076,193
1107366,307
1446516,347
1026832,165
1377293,150
1327619,168
1029810,1349
1486382,195
1333333,558
1217680,84
1187666,71
1013820,61
1251384,25
1237150,212
1449113,252
1019323,135
1303077,21
1355384,16
1077780,138
1195787,171
1209720,153
1026794,35
1397636,68
1083476,79
1471389,118
1304142,25
1291714,62
1209154,44
1028308,204
1058238,260
1114637,149
1461605,562
1179263,391
1107947,191
1173875,26
1166222,65
1331960,62
1209311,189
1314578,274
1023501,309
1001106,92
1265560,95
1290036,87
1189265,1452
1302283,182
1393194,709
1425445,45
1272403,38
1230052,37
1154252,34
1085465,93
1498109,79
1218778,69
1200557,26
1355546,238
1138486,280
1091432,144
1446786,20
1445743,22
1498415,20
1078406,130
1014560,157
1388676,204
1228683,26
1075442,21
1122296,20
1370085,72
1145515,59
1299855,113
1472252,25
1467820,68
1363781,61
1275016,281
1062111,214
1180048,149
1155226,576
1382591,270
1412941,226
1098172,44
1163030,64
1370125,338
1145013,388
1276034,480
1036398,121
1200304,140
1144786,188
1377570,1080
1438635,245
1469801,590
1439692,25
1409284,23
1041718,28
1079423,21
1481762,70
1146091,20
1057460,323
1250344,265
1477694,101
1210203,18
1471242,196
1333824,210
1012400,51
1157950,41
1031549,53
1036302,153
1038594,218
1398217,288
1422692,20
1010584,49
1408973,71
1160131,49
1486738,26
1256588,60
1069257,44
1149920,176
1483944,131
1485217,168
1400875,565
1022245,341
1294514,199
1270168,26
1279549,330
1413452,379
1333540,532
1095610,93
1483263,76
1484037,148
1402254,1174
1067620,244
1033845,718
1457199,52
1461934,39
1374006,65
1149610,21
1069568,77
1168055,27
1356784,318
1094406,202
1057854,102
1241439,18
1290397,18
1134558,161
1308196,160
1086294,175
1216692,50
1176696,41
1064150,168
1182284,242
1347467,353
1011416,22
1398536,21
1076352,120
1316073,135
1488053,108
1412357,27
1092650,63
1354071,52
1423581,228
1139167,147
1108221,130
1171237,528
1271325,355
1038005,193
1477973,57
1143573,114
1017120,90
1004495,378
1359815,409
1163620,668
1169404,73
1153742,81
1482596,100
1430441,1912
1058431,337
1230152,1104
1195031,65
1171212,63
1432643,79
1357541,83
1489539,57
1172247,110
1459796,32
1349036,380
1132296,467
1020858,156
1458950,23
1228009,22
1244788,111
1092608,158
1127608,212
1147034,66
1252812,57
1363297,52
1368119,196
1013355,203
1050369,399
1232497,23
1053752,86
1258609,159
1024127,122
1293246,42
1420334,98
1249171,78
1493552,228
1493470,222
1440519,216
1408420,165
1320892,133
1395898,50
1266940,56
1195405,35
1321283,120
1026142,198
1398699,150
1397755,99
1249332,106
1049602,92
1089873,853
1339163,147
1211162,303
1060487,23
1017376,22
1455813,17
1474172,52
1032075,153
1312652,436
1442048,191
1145540,14
1277563,137
1053334,150
1095442,179
1335552,20
1329839,13
1470260,22
1121456,21
1475918,78
1400690,57
1153013,382
1175925,424
1044804,201
1270105,346
1166614,276
1372023,114
1126656,15
1096892,44
1162121,85
1299109,139
1072859,152
1337063,34
1311410,35
1040248,43
1020719,934
1371825,142
1242112,433
1426771,49
1150521,38
1155714,59
1206978,115
1258554,105
1487429,19
1132590,56
1412346,27
1044873,221
1435076,348
1376033,154
1473729,16
1081462,18
1187246,85
1288016,112
1163834,175
1391562,20
1092746,88
1217220,81
1453727,120
1419763,24
1133698,52
1292555,42
1173065,173
1320694,136
1406117,66
1493137,435
1200019,223
1441304,134
1486977,34
1173592,126
1196727,72
1341646,150
1142440,254
1273416,265
1369678,102
1237914,89
1489392,92
1448998,1510
1109229,186
1135688,707
1290122,49
1195644,44
1455960,33
1065108,75
1160251,65
1052765,22
1006876,88
1375995,33
1177267,254
1123762,546
1135977,247
1380921,21
1152704,21
1059572,22
1147431,142
1166118,181
1241642,239
1239441,25
1139610,34
1173347,26
1065220,64
1263020,84
1186787,150
1100287,38
1063008,111
1272311,85
1323831,321
1350933,349
1188980,138
1321339,202
1468793,185
1065918,75
1483544,77
1360874,175
1172503,251
1394736,225
1463533,174
1101245,146
1297806,142
1141630,1036
1115561,172
1359056,448
1427543,28
1049897,30
1364909,17
1001108,66
1445007,146
1441123,310
1184466,134
1445824,210
1424016,234
1078356,212
1160637,16
1036844,14
1311516,28
1306448,21
1221703,30
1079424,23
1286572,60
1470862,46
1247296,263
1492100,300
1104993,222
1098936,337
1141172,273
1097071,162
1218774,30
1424527,118
1308493,76
1280655,109
1393998,228
1263011,179
1442984,103
1480196,86
1392278,104
1182497,1258
1142809,167
1331391,803
1491271,55
1333321,49
1044434,74
1458337,67
1403727,21
1355003,75
1305696,31
1225892,193
1137454,490
1388897,205
1252682,21
1054158,20
1119962,202
1353816,249
1182051,330
1025615,25
1395390,70
1100937,55
1337610,87
1078383,41
1253337,76
1396082,76
1241787,304
1467840,379
1320321,133
1027184,557
1083175,505
1495092,233
1372971,34
1179921,94
1192611,52
1307584,211
1097417,306
1469771,397
1081567,84
1224368,141
1124284,147
1369939,1607
1470426,250
1212390,900
1201353,60
1175963,47
1143972,72
1064669,173
1095090,157
1408414,22
1181919,87
1035955,34
1137622,343
1141624,386
1030906,207
1351716,21
1387275,155
1491481,175
1266099,262
1497126,36
1484353,29
1066140,30
1012482,129
1223316,118
1374077,237
1214809,29
1079574,57
1437074,38
1254126,278
1386744,294
1140562,174
1057783,1024
1028990,803
1171657,459
1499767,62
1034565,139
1100732,125
1124599,558
1036809,639
1181111,1082
1339004,119
1442340,133
1076769,232
1273291,2377
1268563,501
1267199,1424
1432609,81
1386785,68
1001425,116
1116564,59
1373247,94
1134168,131
1022092,36
1423085,561
1421303,481
1045999,167
1027413,23
1068236,21
1049332,373
1202896,433
1185320,371
1061666,71
1082570,61
1105399,49
1036403,261
1416031,351
1093307,557
1274780,33
1208290,29
1010615,26
1262992,129
1331934,184
1030226,224
1255690,37
1466677,121
1284600,86
1415928,378
1135508,223
1292547,271
1317061,413
1125938,312
1132252,149
1098604,28
1281504,55
1367222,41
1274168,142
1468823,239
1333274,264
1441700,61
1319758,63
1464015,59
1484802,1398
1029668,194
1072649,711
1338138,60
1169066,57
1004508,45
1123578,86
1312972,169
1278314,162
1330929,73
1047991,33
1064517,267
1475443,287
1097563,162
1095602,25
1242359,20
1225795,114
1158312,137
1029988,243
1115336,34
1404848,26
1221954,98
1177114,87
1279211,149
1195794,29
1179388,85
1225479,65
1200482,193
1102609,198
1306278,136
1230640,220
1166412,177
1182119,80
1474457,32
1471543,114
1158440,248
1077996,370
1375730,336
1257624,115
1418558,156
1119462,140
1217634,1633
1194125,260
1254893,742
1444202,22
1249741,40
1397105,38
1126109,25
1040672,93
1225867,27
1229777,202
1416600,765
1334478,242
1181972,19
1439136,287
1101586,307
1081205,337
1320112,16
1362263,42
1266516,36
1115733,135
1348065,92
1026480,384
1053710,487
1031578,355
1491314,574
1432899,434
1413058,186
1158190,58
1228116,100
1217136,61
1318103,265
1094190,374
1476707,458
1116399,202
1463037,198
1327944,156
1477329,1648
1274331,275
1366778,881
1274958,40
1247376,115
1171357,111
1470729,27
1493024,95
1292643,35
1108498,310
1351941,344
1215978,179
1303897,23
1290815,23
1021162,22
1053049,193
1350034,365
1276354,382
1299342,34
1387698,28
1193717,27
1080378,80
1412637,82
1378521,156
1144802,27
1137339,55
1435425,37
1395058,296
1307656,357
1032147,187
1209677,520
1159522,281
1357125,186
1027253,25
1347324,77
1204065,70
1200111,307
1319241,345
1163083,536
1261848,64
1347708,68
1474171,117
1086163,1132
1384345,211
1230329,644
1306114,37
1066036,29
1437817,30
1371599,48
1027269,52
1005287,37
1445660,70
1335729,21
1132453,303
1080624,256
1313810,97
1455874,16
1347864,130
1202304,155
1129620,152
1062774,56
1200960,48
1148887,47
1343038,132
1286282,161
1222681,268
1078026,17
1397712,14
1264710,69
1183882,151
1113656,122
1050645,25
1014675,70
1302966,53
1394714,156
1488819,127
1124137,137
1054385,662
1001921,459
1300733,163
1291220,27
1312126,81
1304878,76
1032653,482
1397068,471
1161714,622
1203648,135
1442696,154
1458841,203
1007597,1103
1055053,356
1185031,1248
1427278,32
1295117,28
1325329,92
1050759,22
1013831,96
1254173,24
1287970,460
1113498,527
1355907,182
1244886,20
1373548,18
1465270,106
1339027,108
1018327,74
1108071,60
1461973,74
1476273,283
1024004,362
1031312,469
1446241,49
1495023,73
1348513,50
1015558,66
1127531,61
1314971,309
1189684,241
1105588,276
1426288,1551
1101391,859
1236690,456
1299062,58
1354229,111
1483090,649
1124620,740
1036237,1142
1429101,103
1105494,102
1496047,178
1111087,2044
1279450,549
1056350,2150
1064133,153
1077697,159
1292079,91
1312698,216
1363038,268
1111872,150
1418832,54
1128942,185
1252662,65
1343161,772
1011813,684
1113616,262
1334770,39
1271290,48
1387664,34
1023852,246
1078142,381
1376725,497
1163658,159
1098578,126
1295170,108
1442540,296
1194545,415
1482237,800
1140705,49
1298088,47
1197612,316
1141241,452
1024355,367
1115005,125
1413477,116
1209338,296
1009555,281
1357976,290
1435909,1640
1010266,1084
1145147,527
1162283,55
1463710,197
1466728,116
1093975,744
1158811,787
1106708,1279
1102709,115
1480818,137
1120723,241
1161911,3131
1406483,533
1159704,2257
1347891,110
1466492,93
1396722,79
1255464,82
1478571,128
1204608,90
1101877,40
1401061,167
1113123,46
1265686,754
1053742,608
1392727,246
1262452,34
1127426,37
1076781,30
1128271,112
1411082,283
1053814,324
1244852,156
1096175,143
1014613,109
1131169,269
1201095,385
1430136,648
1475372,43
1038904,37
1345512,33
1368173,194
1062658,308
1223108,246
1311976,47
1275880,153
1262880,132
1491312,502
1449613,338
1428843,313
1344988,198
1238384,169
1385784,82
1139207,29
1305667,112
1238947,71
1025860,122
1109664,246
1350396,202
1007474,98
1055751,99
1049070,89
1107899,1388
1250737,225
1425943,533
1428610,23
1189323,17
1294333,31
1047099,30
1122246,97
1057371,27
1247572,209
1452525,760
1193241,288
1122672,18
1354931,172
1263025,180
1076963,219
1005817,15
1229044,16
1338102,14
1006405,31
1214405,21
1443462,36
1089414,34
1317775,93
1248865,61
1342691,446
1114030,508
1062361,208
1268913,275
1359141,329
1052607,144
1153086,18
1228900,94
1477268,49
1044413,110
1383969,182
1370531,183
1054001,71
1032955,63
1204425,1068
1003799,138
1189309,290
1294794,24
1252109,16
1494387,45
1025414,39
1028398,19
1161669,57
1318183,24
1453485,197
1179995,476
1111260,225
1476335,15
1045081,148
1047684,167
1416797,225
1099709,20
1112808,17
1082858,33
1478275,25
1484969,42
1017841,24
1095118,78
1133034,44
1335501,285
1240758,317
1392405,130
1042422,91
1102535,69
1352924,45
1330739,22
1286846,139
1303888,153
1084126,79
1401068,90
1093010,91
1320866,95
1224252,438
1053847,164
1289203,302
1283793,13
1405406,17
1001023,43
1430672,81
1473499,210
1470414,85
1267848,21
1288839,21
1406611,129
1138335,161
1473941,206
1086394,20
1213401,21
1249598,64
1359075,185
1451883,94
1130150,162
1079995,774
1320850,464
1325802,268
1298535,34
1005436,80
1236985,424
1404089,440
1280135,758
1321446,120
1022303,103
1162493,158
1160343,1239
1412430,309
1027059,1419
1258914,55
1406006,45
1076412,61
1089192,98
1251959,85
1204393,27
1426930,105
1424045,32
1206548,467
1002696,371
1019804,159
1040420,22
1414474,23
1252877,21
1408137,137
1263119,136
1115724,142
1272392,78
1270741,66
1313158,78
1028031,186
1235237,337
1150649,513
1444476,31
1294878,28
1115261,25
1266485,113
